area,county,city_or_town,lat_area,long_area,population,median_household_income,income_per_capita,name,address,lat_venue,long_venue,categories,price_level,rating,user_ratings_total
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Point Richmond Historic District,"Richmond, CA 94801",37.92509366293845,-122.38526995020202,Historic Site,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Bubbaloo Cafe,1402 Marina Way S,37.91233272091323,-122.35508588742765,Café,2.0,4.4,154.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Americana's Pizza/Taqueria,13350 San Pablo Ave,37.95486767701903,-122.33406182132444,Pizza Place,2.0,3.4,277.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Point Richmond Market & Deli,160 Washington Ave (at W Richmond Ave.),37.9264094632575,-122.38586786361411,Sandwich Place,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Planet Fitness,4925 Macdonald Ave,37.933062641128636,-122.32314850695975,Gym / Fitness Center,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Miller/Knox Regional Shoreline,900 Dornan Dr,37.91742244054918,-122.38481998443604,Park,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Hotel Mac Restaurant,50 Washington Ave (at Cottage Ave),37.92727474170401,-122.3847084339065,American Restaurant,2.0,4.4,382.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Caspers,2530 Macdonald Ave,37.935149501809086,-122.34491562658056,Hot Dog Joint,1.0,4.6,268.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Richmond Municipal Natatorium (The Plunge),1 E Richmond Ave (at S Garrard Blvd),37.92477924904647,-122.38387642993011,Pool,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Angelo's Deli,12025 San Pablo Ave (at MacDonald Ave),37.93163876175465,-122.32342705402739,Deli / Bodega,1.0,4.6,210.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Tacos El Tucan,"Richmond, CA 94805",37.940492,-122.327755,Taco Place,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Shimada Friendship Park,Marina Bay Pkwy (at Harbor View Dr),37.908642051101516,-122.34335300290523,Park,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Aloha Pure Water + Shaved Ice,"San Pablo, CA 94806",37.965943334281995,-122.34327944474339,Dessert Shop,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,La Strada Italian Restaurant,2215 Church Ln (San Pablo Ave),37.9559819,-122.3429509,Italian Restaurant,2.0,4.5,684.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Blue Bay Thai Cuisine,13501 San Pablo Ave Ste B (at Vale Rd),37.95565142347947,-122.33619659634726,Asian Restaurant,2.0,4.2,89.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Los Moles Hecho En Casa,"El Cerrito, CA 94530",37.92054254146899,-122.31618180643042,Mexican Restaurant,2.0,4.4,1093.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Starbucks,30-A San Pablo Town Center,37.95450336281215,-122.3320868169706,Coffee Shop,2.0,4.2,288.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Assemble Restaurant,1414 Harbour Way S,37.909570062205894,-122.35766153373024,Restaurant,2.0,4.1,149.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Rockin' Crawfish,"2300 El Portal Dr Ste L San Pablo, CA 94806",37.966026,-122.343161,Seafood Restaurant,2.0,4.2,443.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Jamba Juice,30-C San Pablo Towne Center (San Pablo Dam Road),37.954387,-122.33194,Juice Bar,1.0,4.1,102.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,The Red Onion - El Cerrito,11900 San Pablo Ave (at Conlon Ave),37.929749897467765,-122.32136758909473,Burger Joint,1.0,4.5,510.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Huong Tra,12221 San Pablo Ave #8,37.93458460460347,-122.32500589877152,Vietnamese Restaurant,1.0,4.6,646.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Smart & Final Extra!,13110 San Pablo Avenue,37.950613368714684,-122.33066352124625,Grocery Store,2.0,4.3,291.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Banana Leaf Thai Cuisine,11880 San Pablo Ave,37.92927064067849,-122.32107683015211,Thai Restaurant,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Starbucks,3300 San Pablo Dam Road,37.96139521670133,-122.32667746317836,Coffee Shop,2.0,4.2,288.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Kao Sarn Thai Food,130 Washington Ave (Park Place),37.92679627294792,-122.38527081460867,Thai Restaurant,2.0,4.4,146.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,GangNam Tofu,11740 San Pablo Ave,37.92713454063715,-122.31964210063985,Korean Restaurant,0.0,0.0,0.0
Richmond,Contra Costa,City,37.941424,-122.36628,110567,68472,31089,Starbucks,2187 Meeker Ave (Marina Bay Pkwy.),37.91999666189251,-122.34755063659644,Coffee Shop,2.0,4.2,288.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Tortilla Flats,642 California 12,38.16092168612116,-121.69546520868687,Mexican Restaurant,1.0,4.2,411.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,"The Point, Rio vista",120 Marina Dr,38.14862672697939,-121.69177357629628,Cocktail Bar,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Delta Farmer's Market,2510 CA-12,38.15429041454332,-121.6757585936825,Farmers Market,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Lucy's Cafe,95 Main St (N. Front St.),38.15578952481895,-121.69096006706843,Italian Restaurant,2.0,4.3,319.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Lira's Super Market,609 Highway 12 (at Main St),38.1600242,-121.694631,Grocery Store,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Foster's Bighorn,143 Main St,38.155947658506,-121.69145612942363,American Restaurant,2.0,4.5,566.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Cafe Rio,"Rio Vista, CA",38.16119733251302,-121.69675215167719,American Restaurant,2.0,4.3,319.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Subway,660 State Highway 12,38.16104596200062,-121.6960835214785,Sandwich Place,1.0,3.8,31.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Pizza Factory,201 Main St,38.15651,-121.692039,Pizza Place,2.0,4.0,269.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,United States Postal Service,140 Sacramento St,38.157070282851215,-121.69040076811143,Post Office,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Peter's Steakhouse,203 2nd St,38.16217,-121.611316,Steakhouse,2.0,4.3,323.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Brannan Island State Recreation Area,17645 Hwy 160,38.11180174971569,-121.6974449157715,State / Provincial Park,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,KFC,1005 Highway 12,38.161883638311814,-121.69898405841559,Fried Chicken Joint,1.0,3.5,100.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Shell,419 State Highway 12,38.1603140221218,-121.69219785910624,Gas Station,2.0,3.9,8.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Taco Bell,1005 Highway 12,38.1619402730683,-121.6990793352076,Fast Food Restaurant,1.0,3.7,516.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Hwy 12 Diner,1000 Hwy 12,38.16120176518078,-121.69718742370605,Diner,2.0,4.3,424.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Gemma T's,650 State Highway 12,38.16091758,-121.69576133,American Restaurant,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Rio Vista Bait & Tackle,510 State Highway 12 (at Gardiner Way),38.16075928752618,-121.69328912449438,Fishing Store,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Delta Marina R V Park,"Rio Vista, CA",38.14999111666667,-121.69242273333333,Harbor / Marina,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Trilogy Golf Club,"Rio Vista, CA",38.181133575256055,-121.71760044164158,Golf Course,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Sandy Beach,"Rio Vista, CA 94571",38.1399663347591,-121.6953825427201,Beach,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,McPherson Crane & Rigging,3065 Cattey Ln,38.182627000000004,-121.73026000000002,Business Service,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Delta River,"Isleton, CA 95641",38.15963502742877,-121.68497631141146,River,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,McKinley Appliance Repair,225 30th St,38.18335086471983,-121.74158334732056,Home Service,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Rio Vista Airport,3000 Bauman Rd (Airport Rd),38.19012451171875,-121.7021484375,Airport,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Outrigger Marina,"Rio Vista, CA",38.11382442319191,-121.68386826122767,Harbor / Marina,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Ryer Island Ferry,SR 84 (at Ryer Rd E),38.186750542486315,-121.66203912483543,Boat or Ferry,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Delta Windsurf Company,3729 W Sherman Island Rd,38.08098602294922,-121.7322998046875,Sporting Goods Shop,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Rocky's Kitchen,1005 Center Drive,38.18593139577167,-121.81225419044493,Sandwich Place,2.0,4.3,319.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Isleton Baseball Park,"Isleton, CA 95641",38.16125804776665,-121.61665779394473,Baseball Field,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,DeJack's Country Grocery,105 2nd St,38.16199,-121.611993,Convenience Store,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,The Master Baiter Bait Shop,302 2nd St,38.161839,-121.610368,Fishing Store,0.0,0.0,0.0
Rio Vista,Solano,City,38.156909,-121.72075,9718,69604,42055,Pineapple Chinese Restaurant,22 Main,38.1622955,-121.6065172,Chinese Restaurant,1.0,4.3,152.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Raley's,100 Raley's Town Center (at Rohnert Park Expy),38.346680051829004,-122.70711388673148,Grocery Store,2.0,4.1,1313.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Oliver's Market,546 E Cotati Ave (at Lasalle Ave.),38.32801958160534,-122.69836304255655,Grocery Store,3.0,4.6,1278.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Amy's Drive Thru,58 Golf Course Dr W,38.36298785174213,-122.71530428471799,Vegetarian / Vegan Restaurant,1.0,4.6,3242.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,BeerCraft,5704 Commerce Blvd,38.3557866524723,-122.71223106865274,Beer Store,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,El Rancho Taqueria,1451 Southwest Blvd (at Snyder Ln),38.33906555168014,-122.68705048562798,Mexican Restaurant,1.0,4.6,345.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Chick-fil-A,5080 Redwood Dr,38.3627482,-122.7138776,Fast Food Restaurant,1.0,4.4,2234.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Costco,5901 Redwood Dr (at Martin Ave),38.352732,-122.716781,Warehouse Store,2.0,4.5,2413.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Mi Ranchito,7600 Commerce Blvd,38.332897846890724,-122.71134332354397,Mexican Restaurant,2.0,4.4,1118.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Paradise Sushi & Grill,370 Rohnert Park Expy W (btwn Redwood Dr & Labath Ave),38.34920518836693,-122.71942987012058,Sushi Restaurant,2.0,4.4,482.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Bear Republic Brewery,5000 Roberts Lake Rd,38.36501587692383,-122.71002787316075,Brewery,2.0,4.4,1571.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Weill Hall @ Green Music Center,Redwood Cir,38.34427989564124,-122.66923138539677,Concert Hall,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Peet's Coffee & Tea,"7764 Old Redwood Hwy,",38.331087,-122.71018,Coffee Shop,1.0,4.3,45.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,In-N-Out Burger,5145 Redwood Dr,38.36123955925011,-122.71425402993343,Fast Food Restaurant,1.0,4.6,2484.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Kyoto Restaurant,5 Padre Pkwy (Rohnert Park Expressway),38.34900159011697,-122.70822399747244,Asian Restaurant,2.0,4.5,199.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Hana Japanese Restaurant,101 Golf Course Dr,38.36412734262729,-122.70990448080956,Japanese Restaurant,3.0,4.6,357.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Shige Sushi,8235 Old Redwood Hwy,38.325482384204,-122.70557457660946,Sushi Restaurant,2.0,4.7,157.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Cafe Salsa,8230 Old Redwood Hwy,38.32577164432391,-122.7053672752607,Mexican Restaurant,1.0,4.6,268.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Tiny-Thai,8238 Old Redwood Hwy,38.325693595128726,-122.70535579287589,Thai Restaurant,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Mercy Wellness Of Cotati,7950 Redwood Dr #8,38.3323071,-122.7139566,Pharmacy,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Starbucks,1716 E Cotati Ave,38.33491986,-122.6777074,Coffee Shop,2.0,4.2,288.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Superburger,7981 Old Redwood Hwy,38.32876138146081,-122.70876416036538,American Restaurant,2.0,4.6,590.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Mary's Pizza Shack,101 Golf Course Dr.,38.36380247653723,-122.71019874743784,Pizza Place,2.0,4.2,746.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Tonayan,Raley's Towne Centre,38.346660373411154,-122.70583507878243,Mexican Restaurant,2.0,4.2,230.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Donald & Maureen Green Music Center,Redwood Cir,38.34387769242571,-122.66962766647337,Concert Hall,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,SCOOPS featuring Three Twins,Graton Resort & Casino,38.36122170231374,-122.72377279646476,Ice Cream Shop,2.0,4.8,96.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Krispy Kreme,5090 Redwood Dr,38.36199176969539,-122.71382646315965,Donut Shop,1.0,4.1,298.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Sushiko Japanese Grill,6285 Commerce Blvd,38.349235853171216,-122.71120744432812,Japanese Restaurant,2.0,4.7,157.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Kwik-Pik Market & Deli,101 Golf Course Dr,38.363506104088,-122.7088000318362,Deli / Bodega,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Shangri-la Cafe and Grill,1706 E Cotati Ave,38.335354798358296,-122.6775847361749,Indian Restaurant,2.0,4.7,200.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Mi Pueblo,7384 Commerce Blvd,38.33492555682715,-122.71233059227235,Mexican Restaurant,2.0,4.3,585.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Crane Creek Regional Park,6699-6701 Pressley Rd,38.34424605714063,-122.64452353528213,Park,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Quincy's Pub & Cafe`,6590 Commerce Blvd (Enterprise Dr.),38.344837082467315,-122.71115983984407,Bar,1.0,4.2,186.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Baskin-Robbins,6585 Commerce Blvd Ste F (at Hunter Dr.),38.34594405215086,-122.71050267091395,Ice Cream Shop,1.0,4.4,194.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,24 Hour Fitness,6345 Commerce Blvd,38.347259741266875,-122.71053744749989,Gym / Fitness Center,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Michael's Sourdough Sandwiches,5440 State Farm Dr,38.35763808127255,-122.71059538455559,American Restaurant,1.0,4.7,129.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Flagship Taproom,8099 La Plz Ste B (at Old Redwood Hwy),38.32715292218518,-122.70770890139528,Beer Bar,2.0,4.6,220.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Big Daddy's Diner,913 Golf Course Dr (Golf Course & Country Club),38.36177050265098,-122.69404388329586,Diner,2.0,4.5,204.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Spreckels Performing Arts Center,5409 Snyder Ln,38.34424801338734,-122.68692869835596,Theater,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Art's Place,563 Rohnert Park Expy W,38.34781429070684,-122.72326890663012,Italian Restaurant,2.0,4.4,591.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Golden Bean Coffee,101 Golf Course Dr (Roberts Lake Dr),38.36399489108335,-122.70970905781554,Coffee Shop,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Grocery Outlet,6335 Commerce Boulevard,38.3473665,-122.7108921,Grocery Store,1.0,4.5,342.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Taqueria El Tapatio,6364 Commerce Blvd,38.34683914374152,-122.70860221155544,Mexican Restaurant,1.0,4.1,192.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Taqueria Sol Azteca,1435 E Cotati Ave,38.33444327779879,-122.68851664745496,Mexican Restaurant,1.0,4.5,253.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Planet Fitness,6599 Commerce Blvd,38.345818308324006,-122.7120392700794,Gym / Fitness Center,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Sift Cupcake & Dessert Bar,7582 Commerce Blvd,38.333180915304055,-122.71184218493201,Cupcake Shop,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Spancky's Bar,8201 Old Redwood Hwy,38.325900752042564,-122.70599141583072,Bar,1.0,4.3,138.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Jaded Toad,500 E Cotati Ave,38.328299127305584,-122.69936975034406,BBQ Joint,2.0,4.0,685.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Grav South Brewing co.,7950 Redwood Dr Ste 15,38.331843754518935,-122.71417379379272,Brewery,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,OrganiCann,301 E Todd Rd (Santa Rosa Ave),38.38732192783651,-122.71162229044627,Pharmacy,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.347174,-122.69537,43291,71585,34880,Cambria Hotel Sonoma Wine Country,5870 Labath Avenue,38.3516349,-122.7207107,Hotel,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Lightwave Coffee and Kitchen,9725 Main St,38.460645,-123.01156499999999,Restaurant,1.0,4.9,154.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,"The Rio Cafe, Take 2",20396 Bohemian Hwy,38.4676221685788,-123.01046182360108,Hot Dog Joint,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Village Inn & Restaurant Monte Rio,20822 River Blvd (near Bohemian Hwy),38.46722360131948,-123.00728519261412,New American Restaurant,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,"Rivers End Restaurant, Jenner CA",California,38.47023700064918,-122.99806297406167,Food,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Monte Rio Beach,"Monte Rio, CA 95462",38.46668734326834,-123.0105897488119,Beach,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Guerneville Bank Club,16290 Main Street (at Church St),38.502114754449025,-122.99871936932263,Ice Cream Shop,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,boon eat + drink,16248 Main St,38.50213856290165,-122.99833885867467,New American Restaurant,2.0,4.5,360.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,El Barrio,16230 Main St,38.502178134498905,-122.99820283203977,Whisky Bar,2.0,4.6,60.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Big Bottom Market,16228 Main St,38.502151474896884,-122.99809675912802,Café,2.0,4.4,213.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Seaside Metal,16222 Main St (Armstrong Rd),38.502159348534775,-122.99786068925424,Seafood Restaurant,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Brot,16218 Main St,38.502197,-122.99763,German Restaurant,2.0,4.5,1390.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,AutoCamp Russian River,14120 Old Cazadero Rd,38.5055,-122.9965,Hotel,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Sonoma Canopy Tours,6250 Bohemian Highway,38.4340238,-122.9739117,Sports Club,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Nimble & Finn's,16290 Main St,38.502275,-122.99806000000001,Dessert Shop,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,r3 Hotel,16390 4th St (at Mill),38.50339874872761,-122.99999670010142,Hotel,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Johnson's Beach & Resort,16241 First St. (at Church St.),38.50012924093821,-122.99793098911402,Beach,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Guerneville Taco Truck,16632 Main St,38.503843541932625,-123.03001467687815,Food Truck,1.0,4.6,312.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Rainbow Cattle Company,16220 Main St,38.502146788896624,-122.99767522191799,Gay Bar,1.0,4.5,241.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,River Inn Grill,16141 Main St,38.502164212865196,-122.99625181103586,Diner,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,The Farmhand,"Guerneville, CA 95446",38.514211,-122.983388,Coffee Shop,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Korbel Delicatessen,13250 River Rd,38.508763111034405,-122.9656313416104,Deli / Bodega,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Porter Bass Vineyard,11750 Mays Canyon Rd (near Hwy 116),38.486579,-122.97126999999999,Winery,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,chile pies,16290 Main St,38.50212940403889,-122.99871010172208,Pie Shop,2.0,4.1,1140.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Union Hotel Restaurant,3731 Main St,38.408096444435884,-122.94732075759376,Italian Restaurant,2.0,4.3,424.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Howard's Cafe,3611 Bohemian Hwy,38.40681647614808,-122.94752247605498,American Restaurant,2.0,4.5,701.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Blue Heron,25300 Steelhead Blvd (Hwy 116),38.45305421677479,-123.05265225197962,Pub,2.0,4.2,222.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Russian River Pub,11829 River Rd,38.50419502374902,-122.94111679083827,Burger Joint,2.0,4.5,508.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Armstrong Redwoods State Natural Reserve,17000 Armstrong Woods Rd,38.532488829558005,-123.00197294877285,State / Provincial Park,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Casini Ranch Campground,22855 Moscow Road,38.462328192579996,-123.04849039867639,Campground,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Boon hotel,14711 Armstrong Woods Rd,38.51178449502178,-122.9952154178499,Hotel,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Highland Dell,21050 River Blvd (Bohemian Highway),38.46627522036662,-123.00823740001644,German Restaurant,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Barley & Hops Tavern,3688 Bohemian Hwy (at Coleman Valley Rd),38.4069700050198,-122.94798303302686,Pub,2.0,4.5,162.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Stumptown Brewery,15045 River Rd,38.51379623881974,-122.98328241654536,Brewery,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Highlands Resort,14000 Woodland Dr. (at Buttner Rd.),38.50465673730148,-122.99614153180286,Bed & Breakfast,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Hazel,3782 Bohemian Hey,38.408739,-122.948264,New American Restaurant,0.0,0.0,0.0
Rohnert Park,Sonoma,City,38.463088,-122.989975,43291,71585,34880,Garden Grill,17132 Hwy 116,38.49608470948587,-123.00768480911931,American Restaurant,2.0,4.0,685.0
